,City,Place,Rating_mean,Rating_count,slug
11049,Patna,Kamaldah Jain Temple,4.1,10,patna
11050,Patna,Kangan Ghat (Chimney Ghat),4.333333333333333,6,patna
11051,Patna,Kargil Chowk,3.05,20,patna
11052,Patna,Karpoori Thakur Museum,3.5,10,patna
11053,Patna,Khuda Bakhsh Oriental Library,3.7222222222222223,18,patna
11054,Patna,Konhara Ghat,3.75,12,patna
11055,Patna,Mahatma Gandhi Setu,3.218487394957984,119,patna
11056,Patna,Maner Sharif,4.16,25,patna
11057,Patna,Martyr's Memorial,4.352941176470588,17,patna
11058,Patna,Nalanda,3.824561403508772,228,patna
11059,Patna,Old Opium Warehouse,3.0,6,patna
11060,Patna,P&M Mall,4.111111111111111,63,patna
11061,Patna,Patan Devi Temple,3.571428571428572,42,patna
11062,Patna,Patna Museum,4.20125786163522,159,patna
11063,Patna,Patna Planetarium,4.166666666666667,60,patna
11064,Patna,Patthar-Ki-Masjid,3.272727272727273,11,patna
11065,Patna,Pawapuri,3.91044776119403,67,patna
11066,Patna,Phulwari Sharif,3.2,10,patna
11067,Patna,Rajendra Smriti Sangrahalaya Museum,3.8,15,patna
11068,Patna,Sabhyata Dwar,5.0,1,patna
11069,Patna,Sanjay Gandhi Biological Park,4.217391304347826,184,patna
11070,Patna,Shahid Smarak,3.730769230769231,26,patna
11071,Patna,Sher Shah Suri Masjid,3.857142857142857,7,patna
11072,Patna,Srikrishna Science Centre,4.276595744680851,47,patna
11073,Patna,St Luke's Church,4.166666666666667,12,patna
11074,Patna,St Stephen's Church,4.1,10,patna
11075,Patna,Surya Mandir,4.153846153846154,13,patna
11076,Patna,Takht Sri Harmandir Sahib Ji,4.141065830721003,319,patna
11077,Patna,Telhar Kund,4.0,2,patna
11078,Patna,The Mall,4.041666666666667,24,patna
11079,Patna,Ugratara Sthan Bhagwati Tara Temple,4.4,5,patna
11080,Patna,Vasundhara Metro Mall,4.4,10,patna
11081,Patnitop,Baglihar Dam,4.095238095238095,21,patnitop
11082,Patnitop,Billo KI Powri,4.0,1,patnitop
11083,Patnitop,Chenani-Nashri Tunnel,3.8461538461538463,26,patnitop
11084,Patnitop,Naag Mandir,3.847682119205298,151,patnitop
11085,Patnitop,Nathatop,4.262096774193548,248,patnitop
11086,Patnitop,PatniTop Circular Road,4.470588235294118,51,patnitop
11087,Patnitop,Sanasar Lake,4.2086330935251794,139,patnitop
11088,Patnitop,Shiva Garh,3.5,4,patnitop
11089,Patnitop,Skyview Patnitop,4.875,8,patnitop
11090,Patnitop,Sudh Mahadev,3.952380952380953,21,patnitop
11091,Patratu,Patratu Dam,4.416666666666667,24,patratu
11092,Pattadakal,Galganatha Temple,3.827586206896552,29,pattadakal
11093,Pattadakal,Group of Monuments in Pattadakal,4.132947976878612,173,pattadakal
11094,Pattadakal,Jaina Temple Pattadakal,3.684210526315789,19,pattadakal
11095,Pattadakal,Jambulingeshwara Temple,3.4,5,pattadakal
11096,Pattadakal,Kadasiddeshwar Temple,3.4,5,pattadakal
11097,Pattadakal,Kashivishveshar Shiva Temple,4.333333333333333,3,pattadakal
11098,Pattadakal,Mallikarjuna Temple,3.5,4,pattadakal
11099,Pattadakal,Papanatha Temple,4.25,12,pattadakal
11100,Pattadakal,Sangameshvara Temple,3.8,10,pattadakal
11101,Pattadakal,Virupaksha Temple,4.086206896551724,116,pattadakal
11102,Pattikad,Peechi Dam,4.04,25,pattikad
11103,Pauri,Chaukhamba Viewpoint,3.75,8,pauri
11104,Pauri,Kandoliya Temple,4.142857142857143,14,pauri
11105,Pauri,Khirsu Village,4.411764705882353,51,pauri
11106,Pauri,Kyunkaleshwar Mahadev Temple,4.333333333333333,6,pauri
11107,Pavagadh,Champaner-Pavagadh Archaeological Park,3.9431818181818175,88,pavagadh
11108,Pavagadh,Goddess Mahakali,4.230769230769231,13,pavagadh
11109,Pavagadh,Jain Temple,4.0,7,pavagadh
11110,Pavagadh,Kalika Mata Temple,4.0495049504950495,101,pavagadh
11111,Pavagadh,Navlakha Kothar,3.6666666666666665,6,pavagadh
11112,Pavagadh,Sadanshah Pir Dargah,3.5,6,pavagadh
11113,Payyanur,Payyanur Mall,4.0,2,payyanur
11114,Payyanur,Shanthi Cinemas,4.833333333333333,6,payyanur
11115,Payyanur,Sumangali Theater,4.0,1,payyanur
11116,Pazhayangadi,Madayi Kavu,3.75,4,pazhayangadi
11117,Pazhayangadi,Madayi Sree Vadukunda Shiva Temple,2.0,1,pazhayangadi
11118,Pazhayannur,Pazhayannur Bhagavathy Temple,4.0,6,pazhayannur
11119,Peermade,Parunthumpara,4.394736842105263,114,peermade
11120,Peermade,Valanjamkanam Water Falls,4.0,12,peermade
11121,Pehowa,Gurudwara Boli Sahib,3.5,2,pehowa
11122,Pelling,Chenrezig Statue,4.2,5,pelling
11123,Pelling,Kanchenjunga Falls,4.301315789473684,760,pelling
11124,Pelling,Khecheopalri Lake,4.257097791798107,634,pelling
11125,Pelling,Pemayangtse Gompa,4.230538922155689,334,pelling
11126,Pelling,Phodong Monastery,4.333333333333333,3,pelling
11127,Pelling,Rabdentse Ruins,3.606299212598425,381,pelling
11128,Pelling,Rimbi Waterfalls,3.973584905660377,265,pelling
11129,Pelling,River Orange Garden,4.133333333333334,30,pelling
11130,Pelling,Sangacholing Monastery,4.268656716417911,67,pelling
11131,Pelling,Sangay Falls,4.12280701754386,57,pelling
11132,Pelling,Sewaro Rock Garden,3.8,70,pelling
11133,Pelling,Singshore Bridge,4.235135135135135,370,pelling
11134,Penha-de-Franca,Gurudwara Shri Guru Singh Sabha,4.25,4,penha-de-franca
11135,Penha-de-Franca,Mario Gallery,4.5,20,penha-de-franca
11136,Perambalur,Ranjankudi Fort,4.25,4,perambalur
11137,Peren,Intanki National Park,4.0,3,peren
11138,Pernem,Kitesurfing Goa,4.5,20,pernem
11139,Pernem,Yoga Nisarga,4.833333333333333,12,pernem
11140,Perumbavoor,Iringole Forest Temple,4.227272727272728,22,perumbavoor
11141,Perumbavoor,My Kerala Taxi Cab,5.0,7,perumbavoor
11142,Perumbavoor,Nagancheri Mana Park,3.571428571428572,7,perumbavoor
11143,Perupalem,Perupalem Beach,5.0,1,perupalem
11144,Phagwara,Gurdwara Sukhchainana Sahib,3.8333333333333335,12,phagwara
11145,Phagwara,Shri Geeta Bhawan Sabha Mandir,4.333333333333333,6,phagwara
11146,Phalodi,Jain Glass Temple,4.5,2,phalodi
11147,Phalodi,Kanooga Handicrafts,4.4,5,phalodi
11148,Phaltan,Jabreshwar Mandir,4.0,3,phaltan
11149,Phaltan,Sri Ram Mandir,3.857142857142857,14,phaltan
11150,Phillaur,Maharaja Ranjit Singh Fort,2.0,1,phillaur
11151,Phulbani,Barala Devi Temple,5.0,1,phulbani
11152,Phulbani,Belghar Nature Camp,5.0,5,phulbani
11153,Phulbani,Lord Jagarnth Temple,5.0,1,phulbani
11154,Phulbani,Mandasaru,4.285714285714286,7,phulbani
11155,Phulbani,Putudi Waterfall,4.666666666666667,6,phulbani
11156,Pilani,Birla Institute of Technology and Science (BITS),4.458333333333333,24,pilani
11157,Pilani,Birla Museum,4.153846153846154,26,pilani
11158,Pilani,L.N.Birla Natropathy & Yoga Kendra Pilani,4.5,2,pilani
11159,Pilani,Shradha Temple,4.5,4,pilani
11160,Pilibhit,Ardhanarishwer Temple,4.0,1,pilibhit
11161,Pilibhit,Chuka Beach,4.5,10,pilibhit
11162,Pilibhit,Gauri Shankar Temple,4.0,2,pilibhit
11163,Pilibhit,Jaisantri Devi Temple,4.333333333333333,3,pilibhit
11164,Pilibhit,Jama Masjid,4.0,1,pilibhit
11165,Pilibhit,Pilibhit Tiger Reserve,3.928571428571429,14,pilibhit
11166,Pimpri-Chinchwad,Bird Valley Udyan,4.423076923076923,26,pimpri-chinchwad
11167,Pimpri-Chinchwad,City One Mall,4.325581395348837,43,pimpri-chinchwad
11168,Pimpri-Chinchwad,Dnyanjyoti Savitribai Phule Udyan,5.0,2,pimpri-chinchwad
11169,Pimpri-Chinchwad,Major Dhyanchand Hockey Stadium,4.666666666666667,6,pimpri-chinchwad
11170,Pimpri-Chinchwad,Mata Vaishno Devi Temple,4.454545454545454,22,pimpri-chinchwad
11171,Pimpri-Chinchwad,Morya Gosavi Ganpati Mandir,4.1875,48,pimpri-chinchwad
11172,Pimpri-Chinchwad,Nisargakavi Bahinabai Chaudhary Zoo,4.133333333333334,15,pimpri-chinchwad
11173,Pimpri-Chinchwad,Pimpri Chinchwad Regional Science Center,4.0,6,pimpri-chinchwad
11174,Pimpri-Chinchwad,Premier Plaza Mall,3.25,8,pimpri-chinchwad
11175,Pimpri-Chinchwad,Science Exhibition Center,4.463414634146342,41,pimpri-chinchwad
11176,Pimpri-Chinchwad,Swasti Yoga Centre,4.0,2,pimpri-chinchwad
11177,Pimpri-Chinchwad,Tattva Spa,4.333333333333333,3,pimpri-chinchwad
11178,Pinjore,Aqua Village,4.833333333333333,12,pinjore
11179,Pinjore,Bhima Devi Temple,3.9166666666666665,12,pinjore
11180,Pinjore,Pinjore Gardens,4.344827586206897,261,pinjore
11181,Pithapuram,Puruhutika Temple,4.0,4,pithapuram
11182,Pithapuram,Sri Kukkuteswara Swamy Temple,3.592592592592593,27,pithapuram
11183,Pithapuram,Sri Pada Sri Vallabha Mahasamsthanam,3.6666666666666665,3,pithapuram
11184,Pithapuram,Sripada Srivallabha Temple,4.076923076923077,13,pithapuram
11185,Pithoragarh,Askot Sanctuary,4.5,2,pithoragarh
11186,Pithoragarh,Avani Kumaon,4.375,8,pithoragarh
11187,Pithoragarh,Chandak Hill,4.0,1,pithoragarh
11188,Pithoragarh,Dhwaj Temple,4.0,2,pithoragarh
11189,Pithoragarh,Haat Kalika Temple,4.8,5,pithoragarh
11190,Pithoragarh,Kamaksha Temple,4.25,4,pithoragarh
11191,Pithoragarh,Kapileshwar Mahadev,4.333333333333333,3,pithoragarh
11192,Pithoragarh,Maharajke Park,2.0,2,pithoragarh
11193,Pithoragarh,Mostamanu Temple,4.75,4,pithoragarh
11194,Pithoragarh,Pithoragarh Fort,3.636363636363636,11,pithoragarh
11195,Poicha,Nilkanth Dham Swaminarayan Temple,4.6454545454545455,110,poicha
11196,Pokaran,Baba Ramdev Temple,4.222222222222222,9,pokaran
11197,Pokhran,Pokhran Fort,3.8979591836734695,49,pokhran
11198,Pollachi Town,Alagunachi Amman Temple,5.0,1,pollachi-town
11199,Pollachi Town,Anamalai Tiger Reserve,4.0,2,pollachi-town
11200,Pollachi Town,Anamalai Wild Life Sanctuary,3.5135135135135136,37,pollachi-town
11201,Pollachi Town,Arivu Thirukoil,4.444444444444445,18,pollachi-town
11202,Pollachi Town,Arulmigu Masani Amman Temple,4.111111111111111,9,pollachi-town
11203,Pollachi Town,Arulmigu Subramanyar Thirukoil Temple,4.4,5,pollachi-town
11204,Pollachi Town,Badrakaliamman Temple,5.0,1,pollachi-town
11205,Pollachi Town,Subramania Swamy Thirukoil,4.571428571428571,7,pollachi-town
11206,Pollachi Town,Sulakkal Mariamman Thirukoil,4.0,4,pollachi-town
11207,Pollachi Town,Topslip Tiger Forest,3.8623853211009176,109,pollachi-town
11208,Pomburpa,Pomburpa Spring,4.4,5,pomburpa
11209,Ponda,Butterfly Conservatory Of Goa,4.076923076923077,65,ponda
11210,Ponda,Gaonkars Nandanvan,4.5,10,ponda
11211,Ponda,Goa Fish Museum,4.5,4,ponda
11212,Ponda,Laxmi Narasimha Temple,4.5,10,ponda
11213,Ponda,Mahalaxmi Temple,4.5,6,ponda
11214,Ponda,Nagesh Water World,5.0,2,ponda
11215,Ponda,Namazgah,4.5,2,ponda
11216,Ponda,Pascoal spice village,3.8333333333333335,6,ponda
11217,Ponda,Rivona Buddhist Caves,3.8333333333333335,6,ponda
11218,Ponda,Rustic Plantation,4.666666666666667,3,ponda
11219,Ponda,Safa Mosque,4.133333333333334,15,ponda
11220,Ponda,Safa Shahouri Masjid,3.888888888888889,9,ponda
11221,Ponda,Sahakari Spice Farm,4.128571428571429,630,ponda
11222,Ponda,Shri Mahalasa Temple,4.377777777777778,90,ponda
11223,Ponda,Shri Naguesh Temple,4.390243902439025,41,ponda
11224,Ponda,Shri Shantadurga Temple,4.333333333333333,3,ponda
11225,Ponda,Sri Ananta Temple,4.0,2,ponda
11226,Ponda,Sri Chandreshwar Temple,4.0,13,ponda
11227,Ponda,Sri Devaki Krishna Temple,4.7,10,ponda
11228,Ponda,Sri Nagueshi Temple,4.357142857142857,14,ponda
11229,Ponda,Sri Ramnath Temple,4.242424242424242,33,ponda
11230,Ponda,Tropical Spice Plantation,4.276243093922652,362,ponda
11231,Ponda,Vijayadurga Temple,4.6,5,ponda
11232,Pondicherry,Ananda Ranga Pillai House,3.4,15,pondicherry
11233,Pondicherry,Anokhi,4.8,15,pondicherry
11234,Pondicherry,Arulmigu Manakula Vinayagar Temple,4.381123919308357,1388,pondicherry
11235,Pondicherry,Auro Beach,3.990963855421687,332,pondicherry
11236,Pondicherry,Barathiyar Meseum at Pondicherry,4.285714285714286,14,pondicherry
11237,Pondicherry,Bharati Government Park,4.22742474916388,299,pondicherry
11238,Pondicherry,Chunnambar Boat House,4.294117647058823,578,pondicherry
11239,Pondicherry,Church Of Our Lady Of Good Health,4.0,4,pondicherry
11240,Pondicherry,Eglise de Notre Dame des Anges,4.444776119402985,335,pondicherry
11241,Pondicherry,French Institute,4.159090909090909,44,pondicherry
11242,Pondicherry,French War Memorial,3.367403314917127,362,pondicherry
11243,Pondicherry,INTACH Heritage Centre,4.375,48,pondicherry
11244,Pondicherry,ISKCON Pondicherry,4.333333333333333,12,pondicherry
11245,Pondicherry,Immaculate Conception Cathedral,4.5,164,pondicherry
11246,Pondicherry,Indira Gandhi Sports Complex,3.0,3,pondicherry
11247,Pondicherry,Kalinka Art Gallery,4.5,20,pondicherry
11248,Pondicherry,Kanniga Parameswari Temple,3.954545454545455,22,pondicherry
11249,Pondicherry,Kargil War Memorial,3.2,35,pondicherry
11250,Pondicherry,Old Lighthouse,3.46875,32,pondicherry
11251,Pondicherry,Ousteri Lake,4.064814814814815,108,pondicherry
11252,Pondicherry,Panchavati Anjaneya,3.6666666666666665,3,pondicherry
11253,Pondicherry,Paradise Beach,4.414712643678161,2175,pondicherry
11254,Pondicherry,Park Monument (Aayi Mandapam),4.077669902912621,103,pondicherry
11255,Pondicherry,Pogoland,4.0,6,pondicherry
11256,Pondicherry,Police museum Pondicherry,4.0,7,pondicherry
11257,Pondicherry,Pondicherry Botanical Gardens,3.757142857142857,280,pondicherry
11258,Pondicherry,Pondicherry Lighthouse,4.2,10,pondicherry
11259,Pondicherry,Pondicherry Museum,3.8333333333333335,156,pondicherry
11260,Pondicherry,Raj Niwas,4.015267175572519,131,pondicherry
11261,Pondicherry,Rock Beach,4.435729847494553,459,pondicherry
11262,Pondicherry,Romain Rolland Library,4.075471698113208,53,pondicherry
11263,Pondicherry,Roman Emporia Poduca: Arikamedu Archaeological Site,3.9565217391304346,46,pondicherry
11264,Pondicherry,Saint Joan of Arc Statue,3.851851851851852,27,pondicherry
11265,Pondicherry,Seaside Promenade,4.432307692307693,2600,pondicherry
11266,Pondicherry,Serenity Beach,4.133986928104576,612,pondicherry
11267,Pondicherry,Serenity Beach Bazaar,3.727272727272727,11,pondicherry
11268,Pondicherry,Sri Aurobindo Ashram,4.255772646536412,563,pondicherry
11269,Pondicherry,Sri Ayyappa Swamy Temple,4.666666666666667,3,pondicherry
11270,Pondicherry,Sri Karaneswara Nataraja Temple,4.461538461538462,13,pondicherry
11271,Pondicherry,Sri Kokilambika-Sri Kameeswarar Temple,4.2,5,pondicherry
11272,Pondicherry,SriMa International School of Transformational Yoga,4.714285714285714,7,pondicherry
11273,Pondicherry,St.Francis of Assisi Church,3.6666666666666665,3,pondicherry
11274,Pondicherry,Statue Of Gandhi,4.08421052631579,95,pondicherry
11275,Pondicherry,Statue of Dupleix,3.6,135,pondicherry
11276,Pondicherry,Sunday Market,3.6666666666666665,6,pondicherry
11277,Pondicherry,"Tasmai, a Centre for Art & Culture",4.444444444444445,18,pondicherry
11278,Pondicherry,The Basilica of the Sacred Heart of Jesus,4.423027166882277,773,pondicherry
11279,Pondicherry,The Ganesh Garden,4.15,20,pondicherry
11280,Pondicherry,Thrill Valley,1.0,1,pondicherry
11281,Pondicherry,Varadaraja Perumal Temple,4.107843137254902,102,pondicherry
11282,Pondicherry,"Vedapureeswarar Temple, Puducherry",3.7777777777777777,9,pondicherry
11283,Pondicherry,Veerampattinam Beach,3.75,8,pondicherry
11284,Pondicherry,Yesu En Nesar Church,4.0,1,pondicherry
11285,Ponnani,Bharathapuzha River,4.153846153846154,13,ponnani
11286,Ponnani,Biyyam Kayal Backwater,4.444444444444445,9,ponnani
11287,Ponnani,Navamukunda Temple,4.5,2,ponnani
11288,Ponnani,Thrikkavu Temple,4.0,2,ponnani
11289,Poompuhar,Pallavaneswarar Temple,3.5,2,poompuhar
11290,Poompuhar,Poompuhar Light House,4.25,4,poompuhar
11291,Poonch,Dehra Gali,5.0,1,poonch
11292,Poonch,Noori Chamb,4.166666666666667,6,poonch
11293,Poonch,Surankote Valley,5.0,3,poonch
11294,Poonch,Swami Budha Amarnath Ji Mandir,5.0,1,poonch
11295,Porbandar,Arya Kanya Gurukul,4.333333333333333,3,porbandar
11296,Porbandar,Bharat Mandir,4.111111111111111,9,porbandar
11297,Porbandar,Bhutnath Mahadev Temple,4.285714285714286,7,porbandar
11298,Porbandar,Bileshwar Shiva Temple,4.2,10,porbandar
11299,Porbandar,Chowpaty Beach,4.521739130434782,46,porbandar
11300,Porbandar,Ghumli,3.75,16,porbandar
11301,Porbandar,Gop Hindu Temple,3.5,2,porbandar
11302,Porbandar,Harsiddhi Mataji Temple,4.152542372881356,59,porbandar
11303,Porbandar,Huzoor Palace,4.25,12,porbandar
11304,Porbandar,Jadeshwar Temple,5.0,7,porbandar
11305,Porbandar,Jambavan Cave,3.333333333333333,6,porbandar
11306,Porbandar,Kamla Nehru Park,4.142857142857143,7,porbandar
11307,Porbandar,Khimeshwar Temple,4.2727272727272725,11,porbandar
11308,Porbandar,Kirti Mandir Temple,3.841628959276018,221,porbandar
11309,Porbandar,Krishna-Sudama Temple,4.3,40,porbandar
11310,Porbandar,Madhavpur Beach,4.125,8,porbandar
11311,Porbandar,Madhavpur Ghed,4.083333333333333,12,porbandar
11312,Porbandar,Porbandar Beach,4.299145299145299,117,porbandar
11313,Porbandar,Ramdhun Temple,5.0,3,porbandar
11314,Porbandar,Rana Bapu's Mahal,3.5,8,porbandar
11315,Porbandar,Rangbai Beach,4.9,10,porbandar
11316,Porbandar,Rani Baug Park,4.25,4,porbandar
11317,Porbandar,Rokadia Hanuman Temple,4.666666666666667,9,porbandar
11318,Porbandar,Sai Baba's Mandir Temple,4.0,3,porbandar
11319,Porbandar,Sartanji Choro,3.571428571428572,7,porbandar
11320,Porbandar,Satyanarayan's Mandir Temple,3.6666666666666665,3,porbandar
11321,Porbandar,Sri Hari Mandir Temple,4.548387096774194,62,porbandar
11322,Porbandar,Sudama Mandir Temple,4.317460317460317,63,porbandar
11323,Porbandar,Sunni Vora Masjid Temple,4.0,1,porbandar
11324,Porbandar,Tara Mandir Temple,4.0,11,porbandar
11325,Porbandar,Vishwakarma Prabhuji Mandir Temple,5.0,2,porbandar
11326,Porvorim,Go Goa Travel,4.4,10,porvorim
11327,Porvorim,Houses of Goa Museum,4.387755102040816,49,porvorim
11328,Porvorim,Mall de Goa,4.0647482014388485,139,porvorim
11329,Porvorim,Ved Ayurved Bhavan Goa,1.0,1,porvorim
11330,Pothamedu,Pothamedu Viewpoint,4.313513513513514,370,pothamedu
11331,Pottankadu,Kalladanthy Natural Cave Munnar,4.0,1,pottankadu
11332,Pozhuthana,Ciceronis Travel,4.888888888888889,27,pozhuthana
11333,Pragpur,Chamba Pattan,4.0,4,pragpur
11334,Pragpur,Dada Siba Temple,3.8,5,pragpur
11335,Pragpur,Jwalamukhi Temple,4.09375,32,pragpur
11336,Prantij,Ambika Mataji temple,4.125,8,prantij
11337,Prantij,Khedbrahma,4.0,2,prantij
11338,Pratapgarh,Baba Bhayaharan Nath Dham,4.5,6,pratapgarh
11339,Pratapgarh,Bela Bhawani Temple,4.375,8,pratapgarh
11340,Pratapgarh,Ghusmeshwar Nath Dham,4.333333333333333,3,pratapgarh
11341,Pratapgarh,Kot Buddhist Monastery,4.666666666666667,3,pratapgarh
11342,Pratappur,Aranyasundari Valkimachan,4.3,10,pratappur
11343,Prem Nagar,Fun N Food Kingdom,4.1,10,prem-nagar
11344,Proddatur,Sri Vasavi Karyakarte Parameswari Temple,4.0,3,proddatur
11345,Pudukkottai,Avudaiyarkoil,4.285714285714286,14,pudukkottai
11346,Pudukkottai,Brahadambal Temple,3.5,20,pudukkottai
11347,Pudukkottai,Government Museum,3.9166666666666665,12,pudukkottai
11348,Pudukkottai,Government Museum in Pudukkottai,4.3,10,pudukkottai
11349,Pudukkottai,Kudumiyanmalai Temple,4.090909090909091,11,pudukkottai
11350,Pudukkottai,Sittannavasal,3.727272727272727,33,pudukkottai
11351,Pudukkottai,Sivan Temple,4.125,8,pudukkottai
11352,Pudukkottai,Thirumayam Fort,4.142857142857143,49,pudukkottai
11353,Pulicat,Dutch Cemetery,3.75,4,pulicat
11354,Pulicat,Dutch Church,4.0,1,pulicat
11355,Pulinkunnu,St. Mary's Forane Church Pulincunnoo,3.8,5,pulinkunnu
11356,Pulpally,Pulpally Seethadevi Temple,4.25,4,pulpally
11357,Pulwama,Aharbal Waterfall,3.842105263157895,19,pulwama
11358,Pulwama,Avantishwar Temple,4.0,8,pulwama
11359,Pulwama,Huda Complex,4.0,3,pulwama
11360,Pulwama,Jama Masjid Shopian,4.5,2,pulwama
11361,Pulwama,Marsar Lake,4.0,2,pulwama
11362,Pulwama,Payer Temple,5.0,1,pulwama
11363,Pulwama,Tarsar Lake,4.875,8,pulwama
11364,Punalur,Hanging Bridge Punalur,3.739130434782609,23,punalur
11365,Punalur,K G Convention Centre,4.0,2,punalur
11366,Pune,Aditya Shagun Mall,3.75,4,pune
11367,Pune,Aga Khan Palace,3.988392857142857,1120,pune
11368,Pune,Amanora Mall,4.339366515837104,221,pune
11369,Pune,Amazeum Children's Museum,4.5,2,pune
11370,Pune,Andra Valley Dam,4.75,4,pune
11371,Pune,Appu Ghar Amusement Park,4.048780487804878,41,pune
11372,Pune,Apsara Theater,4.333333333333333,3,pune
11373,Pune,Apsara Theatre,5.0,1,pune
11374,Pune,AquaDunia,5.0,1,pune
11375,Pune,Archeological museum,4.0,3,pune
11376,Pune,Aroha Srushti Agri Tourism,4.166666666666667,6,pune
11377,Pune,Art2Day Gallery,4.333333333333333,3,pune
11378,Pune,Aryabhushan Theatre,3.6666666666666665,3,pune
11379,Pune,BAPS Shri Swaminarayan Mandir,4.5606060606060606,66,pune
11380,Pune,Balak Shishu Mandir,4.0,2,pune
11381,Pune,Balbhim Mandir,4.333333333333333,3,pune
11382,Pune,Balewadi Stadium (Shri Shiv Chhatrapati),4.206349206349207,63,pune
11383,Pune,Bandiwan Maruti Mandir,3.5,2,pune
11384,Pune,Baner Hill,4.333333333333333,3,pune
11385,Pune,Baneshwar Temple,4.288,125,pune
11386,Pune,Bedekar Ganpati Mandir,4.0,1,pune
11387,Pune,Bedse Caves,3.9069767441860463,43,pune
11388,Pune,Bhama Askhed Dam,4.0,5,pune
11389,Pune,Bharat Natya Sanshodhan Mandir,4.4,5,pune
11390,Pune,Bhatghar Dam,4.4,20,pune
11391,Pune,Bhimashankar Wildlife Sanctuary,4.23404255319149,47,pune
11392,Pune,Bhimthadi Jatra,4.214285714285714,14,pune
11393,Pune,Bhuleshwar Temple,4.292307692307692,195,pune
11394,Pune,Blades of Glory Cricket Museum,4.434782608695652,23,pune
11395,Pune,Blessings Aquarium,4.25,4,pune
11396,Pune,Bund Garden,3.914285714285714,35,pune
11397,Pune,Chakan Fort,3.5,6,pune
11398,Pune,Chaturshrungi Temple,4.2565445026178015,573,pune
11399,Pune,Chatushrungi Hills,4.428571428571429,7,pune
11400,Pune,Chavand Fort,3.7777777777777777,9,pune
11401,Pune,Chittaranjan Vatika Garden,4.75,8,pune
11402,Pune,Chokhi Dhani,4.309278350515464,97,pune
11403,Pune,Clover Center,3.5,2,pune
11404,Pune,Dagadusheth Halwai Ganapati Temple,4.339297548045063,3018,pune
11405,Pune,Darshan Museum,4.279909706546276,1329,pune
11406,Pune,Dashbhuj ganpati mandir,4.0,2,pune
11407,Pune,Dashbhuja Ganpati Temple,3.8181818181818175,11,pune
11408,Pune,Deshmukh Devi Mandir,4.0,2,pune
11409,Pune,Devi Chamunda Mata Mandir,5.0,2,pune
11410,Pune,Devkund Waterfall,4.12,50,pune
11411,Pune,Dharmaveer Chatrapati Sambhaji Maharaj,3.0,2,pune
11412,Pune,"Diamond Parks - Water, Adventure & Camping",3.6231884057971016,69,pune
11413,Pune,Dighi Hills,4.4,10,pune
11414,Pune,Dipika Balak Mandir,4.0,2,pune
11415,Pune,Dive Ghat Valley,4.05,20,pune
11416,Pune,Dr Salim Ali Bird Sanctuary,4.666666666666667,3,pune
11417,Pune,Empress Gardens,4.111111111111111,54,pune
11418,Pune,Film and Television Institute of India,3.8181818181818175,11,pune
11419,Pune,Fire Brigade Museum,4.4,5,pune
11420,Pune,Four Seasons Winery,4.5,24,pune
11421,Pune,Funky Monkeys Play Center Pune,4.6,10,pune
11422,Pune,Gandhi National Memorial,3.625,24,pune
11423,Pune,Ganesha Temple,4.176470588235294,17,pune
11424,Pune,Gatha Temple,4.25,8,pune
11425,Pune,Gcorp Pulse Mall,3.75,8,pune
11426,Pune,Ghangad Fort,4.5,2,pune
11427,Pune,Ghoradeshwar Temple,4.15,20,pune
11428,Pune,Girijatmaka Temple,3.0,4,pune
11429,Pune,Gopal Gyan Samaj Mandir,4.0,4,pune
11430,Pune,Gram Sanskruti Udyan Village Park,4.301587301587301,63,pune
11431,Pune,Gupt Bhimashankar,4.25,8,pune
11432,Pune,Gurudatta Temple,4.0,2,pune
11433,Pune,Gurudwara Guru Nanak Darbar,4.75,4,pune
11434,Pune,Hanuman Lake,5.0,4,pune
11435,Pune,Harakadas Vidya Mandir,4.5,2,pune
11436,Pune,Harkirat Singh Theatre,3.0,1,pune
11437,Pune,Hong Kong Lane,3.636363636363636,11,pune
11438,Pune,ISKCON NVCC Temple,4.622908622908623,777,pune
11439,Pune,Induri fort,3.5,6,pune
11440,Pune,Inorbit Mall,4.076923076923077,13,pune
11441,Pune,Inter National Institute of Fashion Design,4.0,2,pune
11442,Pune,Ishanya Mall,3.7222222222222223,18,pune
11443,Pune,Jambhulwadi Lake,4.142857142857143,7,pune
11444,Pune,Jangali Maharaj Temple,4.085714285714285,35,pune
11445,Pune,Jedhe Maruti Mandir,4.666666666666667,3,pune
11446,Pune,Jewel Square Mall,4.285714285714286,7,pune
11447,Pune,Jijamata Balak Mandir,4.0,1,pune
11448,Pune,Joggers Park,4.714285714285714,7,pune
11449,Pune,Joshi's Museum of Miniature Railways,4.0,51,pune
11450,Pune,Junglehood,4.333333333333333,9,pune
11451,Pune,Junnar Caves,3.9375,16,pune
11452,Pune,Kakade Mall,3.4,5,pune
11453,Pune,Kalubai Mandir,4.0,2,pune
11454,Pune,Kamla Nehru Park,4.326086956521739,46,pune
11455,Pune,Kanifnath Temple,4.3478260869565215,23,pune
11456,Pune,Kasarsai Dam,4.382352941176471,34,pune
11457,Pune,Kasba Peth Ganpati Temple,4.153846153846154,13,pune
11458,Pune,Katraj Jain Temple,4.475490196078432,204,pune
11459,Pune,Katraj Lake,3.6666666666666665,6,pune
11460,Pune,Kavadi Pat,3.571428571428572,7,pune
